Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
New Zealand,496,8,0,1.56,573,111.81
New Zealand,510,14,0,2.73,587,114.54
New Zealand,524,16,0,3.12,603,117.66
New Zealand,538,12,0,2.34,615,120.0
New Zealand,552,49,Delta,9.56,664,129.56
New Zealand,566,31,Delta,6.05,695,135.61
New Zealand,580,173,Delta,33.75,868,169.36
New Zealand,594,615,Delta,119.97,1483,289.33
New Zealand,608,238,Delta,46.43,1721,335.76
New Zealand,622,276,Delta,53.84,1997,389.6
New Zealand,636,583,Delta,113.73,2580,503.33
New Zealand,650,605,Delta,118.02,3185,621.35
New Zealand,664,567,Delta,110.61,3752,731.96
New Zealand,678,462,Delta,90.12,4214,822.08
New Zealand,692,353,Delta,68.86,4567,890.94
New Zealand,706,446,Delta,87.0,5013,977.94
New Zealand,720,521,Delta,101.63,5534,1079.57
New Zealand,734,541,Omicron,105.53,6075,1185.1
New Zealand,748,674,Omicron,131.48,6749,1316.58
New Zealand,762,444,Omicron,86.61,7193,1403.19
Nicaragua,111,19,0,2.83,19,2.83
Nicaragua,139,5,0,0.75,24,3.58
Nicaragua,153,11,0,1.64,35,5.22
Nicaragua,167,9,0,1.34,44,6.56
Nicaragua,181,2,0,0.3,46,6.86
Nicaragua,195,2,0,0.3,48,7.16
Nicaragua,223,3,0,0.45,51,7.61
Nicaragua,237,1,0,0.15,52,7.76
Nicaragua,251,5,0,0.75,57,8.51
Nicaragua,265,2,0,0.3,59,8.81
Nicaragua,279,2,0,0.3,61,9.11
Nicaragua,293,3,0,0.45,64,9.56
Nicaragua,321,6,0,0.9,70,10.46
Nicaragua,335,9,0,1.34,79,11.8
Nicaragua,349,21,0,3.13,100,14.93
Nicaragua,370,11,0,1.64,111,16.57
Nicaragua,384,13,0,1.94,124,18.51
Nicaragua,398,15,0,2.24,139,20.75
Nicaragua,412,7,0,1.04,146,21.79
Nicaragua,426,13,0,1.94,159,23.73
Nicaragua,440,7,0,1.04,166,24.77
Nicaragua,454,11,0,1.64,177,26.41
Nicaragua,468,39,Others,5.82,216,32.23
Nicaragua,482,29,0,4.33,245,36.56
Nicaragua,496,12,0,1.79,257,38.35
Nicaragua,510,10,0,1.49,267,39.84
Nicaragua,524,35,Others,5.22,302,45.06
Nicaragua,538,27,0,4.03,329,49.09
Nicaragua,552,32,Others,4.77,361,53.86
Nicaragua,566,55,Delta,8.21,416,62.07
Nicaragua,580,69,Delta,10.29,485,72.36
Nicaragua,594,8,0,1.19,493,73.55
Nigeria,111,26,0,0.12,26,0.12
Nigeria,125,31,Others,0.15,57,0.27
Nigeria,139,16,0,0.08,73,0.35
Nigeria,153,27,0,0.13,100,0.48
Nigeria,167,28,0,0.13,128,0.61
Nigeria,181,48,Others,0.23,176,0.84
Nigeria,195,5,0,0.02,181,0.86
Nigeria,209,11,0,0.05,192,0.91
Nigeria,223,5,0,0.02,197,0.93
Nigeria,237,5,0,0.02,202,0.95
Nigeria,265,5,0,0.02,207,0.97
Nigeria,279,7,0,0.03,214,1.0
Nigeria,293,1,0,0.0,215,1.0
Nigeria,307,4,0,0.02,219,1.02
Nigeria,321,31,Others,0.15,250,1.17
Nigeria,335,34,Others,0.16,284,1.33
Nigeria,349,204,Alpha,0.96,488,2.29
Nigeria,370,127,Eta,0.6,615,2.89
Nigeria,384,231,Eta,1.09,846,3.98
Nigeria,398,164,Eta,0.78,1010,4.76
Nigeria,412,112,Eta,0.53,1122,5.29
Nigeria,426,49,Eta,0.23,1171,5.52
Nigeria,440,18,0,0.09,1189,5.61
Nigeria,454,8,0,0.04,1197,5.65
Nigeria,468,25,0,0.12,1222,5.77
Nigeria,482,14,0,0.07,1236,5.84
Nigeria,496,6,0,0.03,1242,5.87
Nigeria,510,7,0,0.03,1249,5.9
Nigeria,524,14,0,0.07,1263,5.97
Nigeria,538,43,Delta,0.2,1306,6.17
Nigeria,552,94,Delta,0.44,1400,6.61
Nigeria,566,498,Delta,2.36,1898,8.97
Nigeria,580,556,Delta,2.63,2454,11.6
Nigeria,594,576,Delta,2.72,3030,14.32
Nigeria,608,331,Delta,1.57,3361,15.89
Nigeria,622,109,Delta,0.52,3470,16.41
Nigeria,636,92,Delta,0.44,3562,16.85
Nigeria,650,56,Delta,0.26,3618,17.11
Nigeria,664,39,Delta,0.18,3657,17.29
Nigeria,678,77,Delta,0.36,3734,17.65
Nigeria,692,160,Omicron,0.76,3894,18.41
Nigeria,706,527,Omicron,2.49,4421,20.9
Nigeria,720,181,Omicron,0.86,4602,21.76
North Macedonia,125,1,0,0.48,1,0.48
North Macedonia,139,17,0,8.16,18,8.64
North Macedonia,153,18,0,8.64,36,17.28
North Macedonia,167,20,0,9.6,56,26.88
North Macedonia,181,5,0,2.4,61,29.28
North Macedonia,195,6,0,2.88,67,32.16
North Macedonia,209,8,0,3.84,75,36.0
North Macedonia,223,2,0,0.96,77,36.96
North Macedonia,237,9,0,4.32,86,41.28
North Macedonia,265,7,0,3.36,93,44.64
North Macedonia,279,13,0,6.24,106,50.88
North Macedonia,293,20,0,9.6,126,60.48
North Macedonia,307,8,0,3.84,134,64.32
North Macedonia,321,4,0,1.92,138,66.24
North Macedonia,335,16,0,7.68,154,73.92
North Macedonia,349,50,Others,24.01,204,97.93
North Macedonia,370,68,Others,32.65,272,130.58
North Macedonia,384,61,Others,29.29,333,159.87
North Macedonia,398,58,Others,27.85,391,187.72
North Macedonia,412,15,0,7.2,406,194.92
North Macedonia,426,26,0,12.48,432,207.4
North Macedonia,440,36,Alpha,17.29,468,224.69
North Macedonia,454,103,Alpha,49.46,571,274.15
North Macedonia,468,15,0,7.2,586,281.35
North Macedonia,482,30,Alpha,14.4,616,295.75
North Macedonia,496,18,0,8.64,634,304.39
North Macedonia,510,12,0,5.76,646,310.15
North Macedonia,524,4,0,1.92,650,312.07
North Macedonia,538,7,0,3.36,657,315.43
North Macedonia,552,22,0,10.56,679,325.99
North Macedonia,566,12,0,5.76,691,331.75
North Macedonia,650,11,0,5.28,702,337.03
North Macedonia,664,37,Delta,17.77,739,354.8
North Macedonia,692,5,0,2.4,744,357.2
North Macedonia,706,16,0,7.68,760,364.88
North Macedonia,720,16,0,7.68,776,372.56
North Macedonia,734,2,0,0.96,778,373.52
North Macedonia,748,38,Omicron,18.25,816,391.77
Norway,111,28,0,5.12,28,5.12
Norway,125,18,0,3.29,46,8.41
Norway,139,8,0,1.46,54,9.87
Norway,153,31,Others,5.67,85,15.54
Norway,167,61,Others,11.16,146,26.7
Norway,181,33,Others,6.04,179,32.74
Norway,195,84,Others,15.37,263,48.11
Norway,209,164,Others,30.01,427,78.12
Norway,223,47,Others,8.6,474,86.72
Norway,237,109,Others,19.94,583,106.66
Norway,251,117,Others,21.41,700,128.07
Norway,265,156,Others,28.54,856,156.61
Norway,279,204,Others,37.32,1060,193.93
Norway,293,265,Others,48.48,1325,242.41
Norway,307,163,Others,29.82,1488,272.23
Norway,321,188,Others,34.4,1676,306.63
Norway,335,274,Others,50.13,1950,356.76
Norway,349,541,Others,98.98,2491,455.74
Norway,370,742,Others,135.76,3233,591.5
Norway,384,1415,Others,258.89,4648,850.39
Norway,398,1477,Alpha,270.23,6125,1120.62
Norway,412,1605,Alpha,293.65,7730,1414.27
Norway,426,1820,Alpha,332.99,9550,1747.26
Norway,440,1413,Alpha,258.52,10963,2005.78
Norway,454,1869,Alpha,341.96,12832,2347.74
Norway,468,1677,Alpha,306.83,14509,2654.57
Norway,482,1843,Alpha,337.2,16352,2991.77
Norway,496,1419,Alpha,259.62,17771,3251.39
Norway,510,1141,Alpha,208.76,18912,3460.15
Norway,524,831,Alpha,152.04,19743,3612.19
Norway,538,869,Delta,158.99,20612,3771.18
Norway,552,893,Delta,163.38,21505,3934.56
Norway,566,1325,Delta,242.42,22830,4176.98
Norway,580,1769,Delta,323.66,24599,4500.64
Norway,594,1968,Delta,360.07,26567,4860.71
Norway,608,2266,Delta,414.59,28833,5275.3
Norway,622,1798,Delta,328.96,30631,5604.26
Norway,636,1493,Delta,273.16,32124,5877.42
Norway,650,2152,Delta,393.73,34276,6271.15
Norway,664,2057,Delta,376.35,36333,6647.5
Norway,678,2241,Delta,410.02,38574,7057.52
Norway,692,2446,Delta,447.52,41020,7505.04
Norway,706,1696,Delta,310.3,42716,7815.34
Norway,720,2451,Omicron,448.44,45167,8263.78
Norway,734,2032,Omicron,371.78,47199,8635.56
Norway,748,945,Omicron,172.9,48144,8808.46
Norway,762,119,Omicron,21.77,48263,8830.23
Oman,111,22,0,4.21,22,4.21
Oman,125,55,Others,10.53,77,14.74
Oman,139,25,0,4.79,102,19.53
Oman,153,11,0,2.11,113,21.64
Oman,167,8,0,1.53,121,23.17
Oman,181,8,0,1.53,129,24.7
Oman,195,1,0,0.19,130,24.89
Oman,209,7,0,1.34,137,26.23
Oman,223,1,0,0.19,138,26.42
Oman,237,6,0,1.15,144,27.57
Oman,251,6,0,1.15,150,28.72
Oman,265,1,0,0.19,151,28.91
Oman,279,1,0,0.19,152,29.1
Oman,307,1,0,0.19,153,29.29
Oman,349,7,0,1.34,160,30.63
Oman,370,3,0,0.57,163,31.2
Oman,384,12,0,2.3,175,33.5
Oman,398,9,0,1.72,184,35.22
Oman,412,10,0,1.91,194,37.13
Oman,426,7,0,1.34,201,38.47
Oman,440,11,0,2.11,212,40.58
Oman,454,18,0,3.45,230,44.03
Oman,468,53,Alpha,10.15,283,54.18
Oman,482,21,0,4.02,304,58.2
Oman,496,12,0,2.3,316,60.5
Oman,510,43,Delta,8.23,359,68.73
Oman,524,71,Delta,13.59,430,82.32
Oman,538,7,0,1.34,437,83.66
Oman,594,1,0,0.19,438,83.85
Oman,692,8,0,1.53,446,85.38
Oman,706,8,0,1.53,454,86.91
Oman,720,25,0,4.79,479,91.7
Pakistan,111,3,0,0.01,3,0.01
Pakistan,125,10,0,0.04,13,0.05
Pakistan,139,24,0,0.11,37,0.16
Pakistan,153,8,0,0.04,45,0.2
Pakistan,167,5,0,0.02,50,0.22
Pakistan,181,6,0,0.03,56,0.25
Pakistan,209,10,0,0.04,66,0.29
Pakistan,237,3,0,0.01,69,0.3
Pakistan,265,8,0,0.04,77,0.34
Pakistan,279,1,0,0.0,78,0.34
Pakistan,293,1,0,0.0,79,0.34
Pakistan,307,8,0,0.04,87,0.38
Pakistan,321,20,0,0.09,107,0.47
Pakistan,335,26,0,0.12,133,0.59
Pakistan,349,21,0,0.09,154,0.68
Pakistan,370,3,0,0.01,157,0.69
Pakistan,384,4,0,0.02,161,0.71
Pakistan,398,3,0,0.01,164,0.72
Pakistan,412,7,0,0.03,171,0.75
Pakistan,426,32,Alpha,0.14,203,0.89
Pakistan,440,6,0,0.03,209,0.92
Pakistan,454,139,Alpha,0.62,348,1.54
Pakistan,468,55,Alpha,0.24,403,1.78
Pakistan,482,30,Alpha,0.13,433,1.91
Pakistan,496,83,Alpha,0.37,516,2.28
Pakistan,510,207,Alpha,0.92,723,3.2
Pakistan,524,61,Alpha,0.27,784,3.47
Pakistan,538,60,Delta,0.27,844,3.74
Pakistan,552,67,Delta,0.3,911,4.04
Pakistan,566,123,Delta,0.55,1034,4.59
Pakistan,580,110,Delta,0.49,1144,5.08
Pakistan,594,176,Delta,0.78,1320,5.86
Pakistan,608,67,Delta,0.3,1387,6.16
Pakistan,622,34,Delta,0.15,1421,6.31
Pakistan,636,51,Delta,0.23,1472,6.54
Pakistan,650,47,Delta,0.21,1519,6.75
Pakistan,664,42,Delta,0.19,1561,6.94
Pakistan,678,14,0,0.06,1575,7.0
Pakistan,692,32,Delta,0.14,1607,7.14
Pakistan,706,32,Omicron,0.14,1639,7.28
Pakistan,720,61,Omicron,0.27,1700,7.55
Pakistan,734,1,0,0.0,1701,7.55
Pakistan,748,12,0,0.05,1713,7.6
Papua New Guinea,181,4,0,0.44,4,0.44
Papua New Guinea,195,34,Others,3.73,38,4.17
Papua New Guinea,209,55,Others,6.03,93,10.2
Papua New Guinea,223,7,0,0.77,100,10.97
Papua New Guinea,237,2,0,0.22,102,11.19
Papua New Guinea,251,2,0,0.22,104,11.41
Papua New Guinea,265,6,0,0.66,110,12.07
Papua New Guinea,321,22,0,2.41,132,14.48
Papua New Guinea,335,9,0,0.99,141,15.47
Papua New Guinea,349,14,0,1.54,155,17.01
Papua New Guinea,370,2,0,0.22,157,17.23
Papua New Guinea,384,11,0,1.21,168,18.44
Papua New Guinea,398,60,Others,6.58,228,25.02
Papua New Guinea,412,190,Others,20.84,418,45.86
Papua New Guinea,426,368,Others,40.36,786,86.22
Papua New Guinea,440,598,Others,65.58,1384,151.8
Papua New Guinea,454,100,Others,10.97,1484,162.77
Papua New Guinea,468,128,Others,14.04,1612,176.81
Papua New Guinea,482,193,Others,21.16,1805,197.97
Papua New Guinea,496,18,0,1.97,1823,199.94
Papua New Guinea,510,14,0,1.54,1837,201.48
Papua New Guinea,524,3,0,0.33,1840,201.81
Papua New Guinea,538,16,0,1.75,1856,203.56
Papua New Guinea,552,19,0,2.08,1875,205.64
Papua New Guinea,566,19,0,2.08,1894,207.72
Papua New Guinea,580,106,Delta,11.62,2000,219.34
Papua New Guinea,594,385,Delta,42.22,2385,261.56
Papua New Guinea,608,214,Delta,23.47,2599,285.03
Papua New Guinea,622,368,Delta,40.36,2967,325.39
Papua New Guinea,636,242,Delta,26.54,3209,351.93
Papua New Guinea,650,116,Delta,12.72,3325,364.65
Papua New Guinea,664,34,Delta,3.73,3359,368.38
Papua New Guinea,678,7,0,0.77,3366,369.15
Paraguay,111,5,0,0.69,5,0.69
Paraguay,125,2,0,0.28,7,0.97
Paraguay,139,3,0,0.42,10,1.39
Paraguay,153,1,0,0.14,11,1.53
Paraguay,167,5,0,0.69,16,2.22
Paraguay,181,5,0,0.69,21,2.91
Paraguay,195,2,0,0.28,23,3.19
Paraguay,209,14,0,1.94,37,5.13
Paraguay,223,2,0,0.28,39,5.41
Paraguay,237,7,0,0.97,46,6.38
Paraguay,251,1,0,0.14,47,6.52
Paraguay,265,3,0,0.42,50,6.94
Paraguay,293,1,0,0.14,51,7.08
Paraguay,307,1,0,0.14,52,7.22
Paraguay,321,2,0,0.28,54,7.5
Paraguay,335,14,0,1.94,68,9.44
Paraguay,349,18,0,2.49,86,11.93
Paraguay,370,9,0,1.25,95,13.18
Paraguay,384,66,Others,9.14,161,22.32
Paraguay,398,61,Others,8.45,222,30.77
Paraguay,412,70,Others,9.7,292,40.47
Paraguay,426,55,Others,7.62,347,48.09
Paraguay,440,14,0,1.94,361,50.03
Paraguay,454,31,Gamma,4.29,392,54.32
Paraguay,468,20,0,2.77,412,57.09
Paraguay,482,26,0,3.6,438,60.69
Paraguay,496,14,0,1.94,452,62.63
Paraguay,510,41,Gamma,5.68,493,68.31
Paraguay,524,18,0,2.49,511,70.8
Paraguay,538,59,Gamma,8.17,570,78.97
Paraguay,552,28,0,3.88,598,82.85
Paraguay,566,71,Delta,9.83,669,92.68
Paraguay,580,67,Delta,9.28,736,101.96
Paraguay,594,82,Delta,11.36,818,113.32
Paraguay,608,26,0,3.6,844,116.92
Paraguay,622,35,Delta,4.85,879,121.77
Paraguay,636,11,0,1.52,890,123.29
Paraguay,650,39,Delta,5.4,929,128.69
Paraguay,664,58,Delta,8.03,987,136.72
Paraguay,678,44,Delta,6.09,1031,142.81
Paraguay,692,41,Delta,5.68,1072,148.49
Paraguay,706,105,Omicron,14.54,1177,163.03
Paraguay,720,13,0,1.8,1190,164.83
Paraguay,734,3,0,0.42,1193,165.25
Paraguay,748,14,0,1.94,1207,167.19
Peru,111,49,Others,1.47,49,1.47
Peru,125,50,Others,1.5,99,2.97
Peru,139,5,0,0.15,104,3.12
Peru,153,92,Others,2.76,196,5.88
Peru,167,35,Others,1.05,231,6.93
Peru,181,10,0,0.3,241,7.23
Peru,195,12,0,0.36,253,7.59
Peru,209,49,Others,1.47,302,9.06
Peru,223,105,Others,3.15,407,12.21
Peru,237,68,Others,2.04,475,14.25
Peru,251,46,Others,1.38,521,15.63
Peru,265,17,0,0.51,538,16.14
Peru,279,138,Others,4.14,676,20.28
Peru,293,3,0,0.09,679,20.37
Peru,307,42,Others,1.26,721,21.63
Peru,321,53,Others,1.59,774,23.22
Peru,335,152,Others,4.56,926,27.78
Peru,349,168,Others,5.04,1094,32.82
Peru,370,176,Others,5.28,1270,38.1
Peru,384,138,Others,4.14,1408,42.24
Peru,398,134,Others,4.02,1542,46.26
Peru,412,186,Lambda,5.58,1728,51.84
Peru,426,262,Lambda,7.85,1990,59.69
Peru,440,205,Lambda,6.15,2195,65.84
Peru,454,544,Lambda,16.31,2739,82.15
Peru,468,325,Lambda,9.74,3064,91.89
Peru,482,331,Lambda,9.92,3395,101.81
Peru,496,287,Lambda,8.6,3682,110.41
Peru,510,805,Lambda,24.13,4487,134.54
Peru,524,498,Lambda,14.93,4985,149.47
Peru,538,467,Lambda,14.0,5452,163.47
Peru,552,586,Lambda,17.57,6038,181.04
Peru,566,508,Lambda,15.23,6546,196.27
Peru,580,649,Gamma,19.45,7195,215.72
Peru,594,610,Delta,18.29,7805,234.01
Peru,608,800,Delta,23.98,8605,257.99
Peru,622,859,Delta,25.75,9464,283.74
Peru,636,823,Delta,24.67,10287,308.41
Peru,650,733,Delta,21.97,11020,330.38
Peru,664,873,Delta,26.17,11893,356.55
Peru,678,790,Delta,23.68,12683,380.23
Peru,692,875,Delta,26.23,13558,406.46
Peru,706,851,Delta,25.51,14409,431.97
Peru,720,681,Omicron,20.41,15090,452.38
Peru,734,492,Omicron,14.75,15582,467.13
Peru,748,228,Omicron,6.83,15810,473.96
Peru,762,141,Omicron,4.23,15951,478.19
Philippines,139,1,0,0.01,1,0.01
Philippines,153,5,0,0.05,6,0.06
Philippines,167,11,0,0.1,17,0.16
Philippines,181,18,0,0.16,35,0.32
Philippines,195,4,0,0.04,39,0.36
Philippines,209,13,0,0.12,52,0.48
Philippines,223,14,0,0.13,66,0.61
Philippines,237,2,0,0.02,68,0.63
Philippines,251,3,0,0.03,71,0.66
Philippines,265,1,0,0.01,72,0.67
Philippines,279,3,0,0.03,75,0.7
Philippines,293,141,Others,1.27,216,1.97
Philippines,307,178,Others,1.6,394,3.57
Philippines,321,234,Others,2.11,628,5.68
Philippines,335,298,Others,2.68,926,8.36
Philippines,349,578,Others,5.21,1504,13.57
Philippines,370,530,Others,4.77,2034,18.34
Philippines,384,556,Others,5.01,2590,23.35
Philippines,398,451,Others,4.06,3041,27.41
Philippines,412,303,Others,2.73,3344,30.14
Philippines,426,780,Beta,7.02,4124,37.16
Philippines,440,1016,Beta,9.15,5140,46.31
Philippines,454,386,Beta,3.48,5526,49.79
Philippines,468,394,Beta,3.55,5920,53.34
Philippines,482,343,Beta,3.09,6263,56.43
Philippines,496,331,Beta,2.98,6594,59.41
Philippines,510,575,Beta,5.18,7169,64.59
Philippines,524,836,Beta,7.53,8005,72.12
Philippines,538,886,Beta,7.98,8891,80.1
Philippines,552,1114,Delta,10.03,10005,90.13
Philippines,566,1400,Delta,12.61,11405,102.74
Philippines,580,1122,Delta,10.1,12527,112.84
Philippines,594,299,Delta,2.69,12826,115.53
Philippines,636,37,Delta,0.33,12863,115.86
Philippines,664,20,0,0.18,12883,116.04
Philippines,678,17,0,0.15,12900,116.19
Philippines,692,7,0,0.06,12907,116.25
Philippines,706,191,Omicron,1.72,13098,117.97
Philippines,720,958,Omicron,8.63,14056,126.6
Philippines,734,49,Omicron,0.44,14105,127.04
Philippines,748,66,Omicron,0.59,14171,127.63
Philippines,762,10,0,0.09,14181,127.72
Poland,111,59,Others,1.56,59,1.56
Poland,125,26,0,0.69,85,2.25
Poland,139,23,0,0.61,108,2.86
Poland,153,4,0,0.11,112,2.97
Poland,223,3,0,0.08,115,3.05
Poland,237,6,0,0.16,121,3.21
Poland,251,6,0,0.16,127,3.37
Poland,265,2,0,0.05,129,3.42
Poland,279,1,0,0.03,130,3.45
Poland,293,6,0,0.16,136,3.61
Poland,307,16,0,0.42,152,4.03
Poland,321,27,0,0.71,179,4.74
Poland,335,55,Others,1.46,234,6.2
Poland,349,177,Others,4.68,411,10.88
Poland,370,261,Others,6.91,672,17.79
Poland,384,379,Others,10.03,1051,27.82
Poland,398,729,Alpha,19.29,1780,47.11
Poland,412,1485,Alpha,39.29,3265,86.4
Poland,426,2146,Alpha,56.78,5411,143.18
Poland,440,1803,Alpha,47.7,7214,190.88
Poland,454,2782,Alpha,73.6,9996,264.48
Poland,468,2637,Alpha,69.77,12633,334.25
Poland,482,2568,Alpha,67.94,15201,402.19
Poland,496,1628,Alpha,43.07,16829,445.26
Poland,510,621,Alpha,16.43,17450,461.69
Poland,524,150,Alpha,3.97,17600,465.66
Poland,538,186,Delta,4.92,17786,470.58
Poland,552,248,Delta,6.56,18034,477.14
Poland,566,355,Delta,9.39,18389,486.53
Poland,580,763,Delta,20.19,19152,506.72
Poland,594,936,Delta,24.76,20088,531.48
Poland,608,1430,Delta,37.83,21518,569.31
Poland,622,1728,Delta,45.72,23246,615.03
Poland,636,2288,Delta,60.53,25534,675.56
Poland,650,2791,Delta,73.84,28325,749.4
Poland,664,4146,Delta,109.69,32471,859.09
Poland,678,2268,Delta,60.0,34739,919.09
Poland,692,3613,Delta,95.59,38352,1014.68
Poland,706,3459,Delta,91.52,41811,1106.2
Poland,720,6541,Delta,173.06,48352,1279.26
Poland,734,9925,Omicron,262.59,58277,1541.85
Poland,748,9436,Omicron,249.65,67713,1791.5
Poland,762,2644,Omicron,69.95,70357,1861.45
Poland,766,64,Omicron,1.69,70421,1863.14
Portugal,111,26,0,2.56,26,2.56
Portugal,125,28,0,2.75,54,5.31
Portugal,139,92,Others,9.05,146,14.36
Portugal,153,37,Others,3.64,183,18.0
Portugal,167,53,Others,5.21,236,23.21
Portugal,181,27,0,2.66,263,25.87
Portugal,223,36,Others,3.54,299,29.41
Portugal,237,3,0,0.3,302,29.71
Portugal,279,1,0,0.1,303,29.81
Portugal,293,27,0,2.66,330,32.47
Portugal,307,372,Others,36.59,702,69.06
Portugal,321,32,Others,3.15,734,72.21
Portugal,335,44,Others,4.33,778,76.54
Portugal,349,532,Others,52.32,1310,128.86
Portugal,370,737,Others,72.48,2047,201.34
Portugal,384,201,Others,19.77,2248,221.11
Portugal,398,901,Alpha,88.61,3149,309.72
Portugal,412,735,Alpha,72.29,3884,382.01
Portugal,426,443,Alpha,43.57,4327,425.58
Portugal,440,70,Alpha,6.88,4397,432.46
Portugal,454,1586,Alpha,155.98,5983,588.44
Portugal,468,98,Alpha,9.64,6081,598.08
Portugal,482,1061,Alpha,104.35,7142,702.43
Portugal,496,110,Delta,10.82,7252,713.25
Portugal,510,1247,Delta,122.64,8499,835.89
Portugal,524,1170,Delta,115.07,9669,950.96
Portugal,538,1145,Delta,112.61,10814,1063.57
Portugal,552,1262,Delta,124.12,12076,1187.69
Portugal,566,968,Delta,95.2,13044,1282.89
Portugal,580,1014,Delta,99.73,14058,1382.62
Portugal,594,1114,Delta,109.56,15172,1492.18
Portugal,608,1100,Delta,108.18,16272,1600.36
Portugal,622,1041,Delta,102.38,17313,1702.74
Portugal,636,891,Delta,87.63,18204,1790.37
Portugal,650,1080,Delta,106.22,19284,1896.59
Portugal,664,959,Delta,94.32,20243,1990.91
Portugal,678,1289,Delta,126.77,21532,2117.68
Portugal,692,920,Delta,90.48,22452,2208.16
Portugal,706,923,Delta,90.78,23375,2298.94
Portugal,720,1020,Omicron,100.32,24395,2399.26
Portugal,734,1034,Omicron,101.69,25429,2500.95
Portugal,748,1016,Omicron,99.92,26445,2600.87
Portugal,762,354,Omicron,34.82,26799,2635.69
Qatar,111,172,Others,58.69,172,58.69
Qatar,125,175,Others,59.72,347,118.41
Qatar,139,179,Others,61.08,526,179.49
Qatar,153,154,Others,52.55,680,232.04
Qatar,167,97,Others,33.1,777,265.14
Qatar,181,61,Others,20.82,838,285.96
Qatar,195,8,0,2.73,846,288.69
Qatar,209,90,Others,30.71,936,319.4
Qatar,223,47,Others,16.04,983,335.44
Qatar,237,57,Others,19.45,1040,354.89
Qatar,251,12,0,4.09,1052,358.98
Qatar,265,34,Others,11.6,1086,370.58
Qatar,279,21,0,7.17,1107,377.75
Qatar,293,14,0,4.78,1121,382.53
Qatar,307,20,0,6.82,1141,389.35
Qatar,321,23,0,7.85,1164,397.2
Qatar,335,2,0,0.68,1166,397.88
Qatar,349,159,Others,54.26,1325,452.14
Qatar,370,26,0,8.87,1351,461.01
Qatar,384,68,Others,23.2,1419,484.21
Qatar,398,94,Alpha,32.08,1513,516.29
Qatar,412,90,Alpha,30.71,1603,547.0
Qatar,426,121,Beta,41.29,1724,588.29
Qatar,440,71,Beta,24.23,1795,612.52
Qatar,454,119,Beta,40.61,1914,653.13
Qatar,468,350,Beta,119.43,2264,772.56
Qatar,482,195,Beta,66.54,2459,839.1
Qatar,496,78,Delta,26.62,2537,865.72
Qatar,510,58,Delta,19.79,2595,885.51
Qatar,566,1,0,0.34,2596,885.85
Qatar,580,520,Delta,177.44,3116,1063.29
Qatar,594,444,Delta,151.51,3560,1214.8
Qatar,608,183,Delta,62.45,3743,1277.25
Qatar,622,84,Delta,28.66,3827,1305.91
Qatar,636,13,0,4.44,3840,1310.35
Qatar,650,50,Delta,17.06,3890,1327.41
Qatar,664,75,Delta,25.59,3965,1353.0
Qatar,678,113,Delta,38.56,4078,1391.56
Qatar,692,127,Delta,43.34,4205,1434.9
Qatar,706,75,Omicron,25.59,4280,1460.49
Qatar,720,114,Omicron,38.9,4394,1499.39
Qatar,734,131,Omicron,44.7,4525,1544.09
Romania,111,34,Others,1.78,34,1.78
Romania,125,18,0,0.94,52,2.72
Romania,139,18,0,0.94,70,3.66
Romania,153,17,0,0.89,87,4.55
Romania,167,10,0,0.52,97,5.07
Romania,181,23,0,1.2,120,6.27
Romania,195,83,Others,4.34,203,10.61
Romania,209,15,0,0.78,218,11.39
Romania,223,79,Others,4.13,297,15.52
Romania,237,51,Others,2.67,348,18.19
Romania,251,68,Others,3.56,416,21.75
Romania,265,20,0,1.05,436,22.8
Romania,279,54,Others,2.82,490,25.62
Romania,293,86,Others,4.5,576,30.12
Romania,307,136,Others,7.11,712,37.23
Romania,321,173,Others,9.04,885,46.27
Romania,335,101,Others,5.28,986,51.55
Romania,349,168,Others,8.78,1154,60.33
Romania,370,95,Others,4.97,1249,65.3
Romania,384,169,Alpha,8.84,1418,74.14
Romania,398,168,Alpha,8.78,1586,82.92
Romania,412,270,Alpha,14.12,1856,97.04
Romania,426,268,Alpha,14.01,2124,111.05
Romania,440,304,Alpha,15.89,2428,126.94
Romania,454,193,Alpha,10.09,2621,137.03
Romania,468,133,Alpha,6.95,2754,143.98
Romania,482,167,Alpha,8.73,2921,152.71
Romania,496,152,Alpha,7.95,3073,160.66
Romania,510,119,Alpha,6.22,3192,166.88
Romania,524,72,Alpha,3.76,3264,170.64
Romania,538,58,Delta,3.03,3322,173.67
Romania,552,97,Delta,5.07,3419,178.74
Romania,566,262,Delta,13.7,3681,192.44
Romania,580,281,Delta,14.69,3962,207.13
Romania,594,588,Delta,30.74,4550,237.87
Romania,608,1062,Delta,55.52,5612,293.39
Romania,622,989,Delta,51.7,6601,345.09
Romania,636,894,Delta,46.74,7495,391.83
Romania,650,636,Delta,33.25,8131,425.08
Romania,664,270,Delta,14.12,8401,439.2
Romania,678,221,Delta,11.55,8622,450.75
Romania,692,153,Delta,8.0,8775,458.75
Romania,706,303,Delta,15.84,9078,474.59
Romania,720,580,Omicron,30.32,9658,504.91
Romania,734,761,Omicron,39.79,10419,544.7
Romania,748,814,Omicron,42.56,11233,587.26
Russia,111,68,Others,0.47,68,0.47
Russia,125,147,Others,1.01,215,1.48
